"tripduration","starttime","stoptime","start station name","end station name"
1319,"2018-03-01 09:38:19.9870","2018-03-01 10:00:19.9440","Pershing Square North","W 38 St & 8 Ave"
2108,"2018-03-01 09:38:38.2390","2018-03-01 10:13:47.0410","Pershing Square North","W 129 St & Convent Ave"
231,"2018-03-01 09:39:02.9810","2018-03-01 09:42:54.8220","Pershing Square North","W 37 St & 5 Ave"
1047,"2018-03-01 09:39:34.3310","2018-03-01 09:57:01.6880","Pershing Square North","W 18 St & 6 Ave"
1210,"2018-03-01 09:40:26.2870","2018-03-01 10:00:36.9020","Pershing Square North","Grand St & Elizabeth St"
546,"2018-03-01 09:41:41.1310","2018-03-01 09:50:47.7620","Pershing Square North","E 25 St & 2 Ave"
372,"2018-03-01 09:41:44.6790","2018-03-01 09:47:57.1830","Pershing Square North","E 24 St & Park Ave S"
182,"2018-03-01 09:44:51.8080","2018-03-01 09:47:54.1540","Pershing Square North","E 45 St & 3 Ave"
772,"2018-03-01 09:53:03.6760","2018-03-01 10:05:55.9910","Pershing Square North","Broadway & E 22 St"
195,"2018-03-01 09:56:56.5310","2018-03-01 10:00:12.3310","Pershing Square North","W 37 St & 5 Ave"
572,"2018-03-01 09:58:31.0220","2018-03-01 10:08:03.8960","Pershing Square North","W 25 St & 6 Ave"
1536,"2018-03-01 09:59:43.6590","2018-03-01 10:25:20.0200","Pershing Square North","Liberty St & Broadway"
346,"2018-03-01 10:03:29.5410","2018-03-01 10:09:16.4630","Pershing Square North","Broadway & W 29 St"
410,"2018-03-01 10:03:29.6820","2018-03-01 10:10:19.7630","Pershing Square North","5 Ave & E 29 St"
501,"2018-03-01 10:04:37.9990","2018-03-01 10:12:59.9670","Pershing Square North","Broadway & E 22 St"
275,"2018-03-01 10:06:32.1610","2018-03-01 10:11:07.6870","Pershing Square North","E 39 St & 2 Ave"
768,"2018-03-01 10:06:44.8510","2018-03-01 10:19:32.9730","Pershing Square North","E 27 St & 1 Ave"
1197,"2018-03-01 10:12:19.4950","2018-03-01 10:32:17.0670","Pershing Square North","Lafayette St & Jersey St"
864,"2018-03-01 10:14:14.4510","2018-03-01 10:28:38.4920","Pershing Square North","11 Ave & W 59 St"
997,"2018-03-01 10:18:51.2700","2018-03-01 10:35:28.4490","Pershing Square North","W 16 St & 8 Ave"
1082,"2018-03-01 10:18:54.6770","2018-03-01 10:36:57.2220","Pershing Square North","Stanton St & Chrystie St"
333,"2018-03-01 10:19:00.0970","2018-03-01 10:24:33.1920","Pershing Square North","W 38 St & 8 Ave"
705,"2018-03-01 10:31:56.3090","2018-03-01 10:43:41.8220","Pershing Square North","11 Ave & W 41 St"
1202,"2018-03-01 10:34:42.4420","2018-03-01 10:54:44.7180","Pershing Square North","Allen St & Rivington St"
758,"2018-03-01 10:35:36.1430","2018-03-01 10:48:14.8570","Pershing Square North","W 16 St & 8 Ave"
696,"2018-03-01 10:36:48.2020","2018-03-01 10:48:24.3730","Pershing Square North","E 12 St & 3 Ave"
584,"2018-03-01 10:38:29.2510","2018-03-01 10:48:13.4770","Pershing Square North","Broadway & E 22 St"
456,"2018-03-01 10:41:09.1590","2018-03-01 10:48:45.7810","Pershing Square North","Broadway & W 29 St"
656,"2018-03-01 10:42:29.6330","2018-03-01 10:53:25.8450","Pershing Square North","University Pl & E 8 St"
346,"2018-03-01 10:59:02.6780","2018-03-01 11:04:49.1990","Pershing Square North","FDR Drive & E 35 St"
232,"2018-03-01 11:02:08.6930","2018-03-01 11:06:01.0200","Pershing Square North","E 47 St & 2 Ave"
199,"2018-03-01 11:06:42.0010","2018-03-01 11:10:01.1740","Pershing Square North","E 39 St & 3 Ave"
741,"2018-03-01 11:11:20.7290","2018-03-01 11:23:42.3510","Pershing Square North","W 27 St & 7 Ave"
646,"2018-03-01 11:11:49.2780","2018-03-01 11:22:35.7460","Pershing Square North","University Pl & E 14 St"
895,"2018-03-01 11:12:35.4040","2018-03-01 11:27:30.6430","Pershing Square North","W 20 St & 7 Ave"
209,"2018-03-01 11:18:35.5030","2018-03-01 11:22:05.2090","Pershing Square North","E 39 St & 2 Ave"
618,"2018-03-01 11:29:11.9910","2018-03-01 11:39:30.5710","Pershing Square North","Broadway & W 58 St"
562,"2018-03-01 11:29:15.9130","2018-03-01 11:38:38.0290","Pershing Square North","W 33 St & 7 Ave"
605,"2018-03-01 11:30:22.3610","2018-03-01 11:40:27.9790","Pershing Square North","E 58 St & 3 Ave"
417,"2018-03-01 11:40:39.0450","2018-03-01 11:47:36.3390","Pershing Square North","W 31 St & 7 Ave"
445,"2018-03-01 11:44:36.3510","2018-03-01 11:52:01.7920","Pershing Square North","E 33 St & 5 Ave"
787,"2018-03-01 11:51:36.6060","2018-03-01 12:04:43.6090","Pershing Square North","University Pl & E 8 St"
1559,"2018-03-01 11:54:57.2250","2018-03-01 12:20:56.7570","Pershing Square North","University Pl & E 14 St"
1554,"2018-03-01 11:55:00.9680","2018-03-01 12:20:55.5870","Pershing Square North","University Pl & E 14 St"
1529,"2018-03-01 11:55:24.4420","2018-03-01 12:20:53.8380","Pershing Square North","University Pl & E 14 St"
1504,"2018-03-01 11:55:46.5200","2018-03-01 12:20:51.2580","Pershing Square North","University Pl & E 14 St"
548,"2018-03-01 12:05:08.7840","2018-03-01 12:14:17.3850","Pershing Square North","11 Ave & W 41 St"
643,"2018-03-01 12:11:08.8550","2018-03-01 12:21:52.0360","Pershing Square North","8 Ave & W 52 St"
630,"2018-03-01 12:17:57.1350","2018-03-01 12:28:27.5700","Pershing Square North","W 25 St & 6 Ave"
235,"2018-03-01 12:21:39.8400","2018-03-01 12:25:35.0750","Pershing Square North","W 37 St & 5 Ave"
556,"2018-03-01 12:31:53.4250","2018-03-01 12:41:10.4070","Pershing Square North","W 55 St & 6 Ave"
185,"2018-03-01 12:37:12.4760","2018-03-01 12:40:18.0280","Pershing Square North","W 43 St & 6 Ave"
514,"2018-03-01 12:38:34.7580","2018-03-01 12:47:09.3240","Pershing Square North","W 33 St & 7 Ave"
613,"2018-03-01 12:41:03.2450","2018-03-01 12:51:17.2020","Pershing Square North","W 24 St & 7 Ave"
252,"2018-03-01 12:49:36.8440","2018-03-01 12:53:49.5170","Pershing Square North","Pershing Square North"
1045,"2018-03-01 12:50:53.0050","2018-03-01 13:08:18.4080","Pershing Square North","MacDougal St & Prince St"
88,"2018-03-01 12:52:20.5270","2018-03-01 12:53:49.3450","Pershing Square North","Pershing Square North"
714,"2018-03-01 12:54:44.9810","2018-03-01 13:06:39.8920","Pershing Square North","1 Ave & E 44 St"
710,"2018-03-01 12:54:46.4010","2018-03-01 13:06:36.8650","Pershing Square North","1 Ave & E 44 St"
969,"2018-03-01 12:57:18.0870","2018-03-01 13:13:27.3410","Pershing Square North","E 5 St & Avenue C"
447,"2018-03-01 12:58:45.7810","2018-03-01 13:06:13.1470","Pershing Square North","Lexington Ave & E 29 St"
842,"2018-03-01 12:59:22.0890","2018-03-01 13:13:24.6900","Pershing Square North","1 Ave & E 16 St"
803,"2018-03-01 13:00:01.9100","2018-03-01 13:13:25.5230","Pershing Square North","1 Ave & E 16 St"
1136,"2018-03-01 13:00:56.4590","2018-03-01 13:19:52.5640","Pershing Square North","University Pl & E 14 St"
1136,"2018-03-01 13:00:56.6090","2018-03-01 13:19:53.5520","Pershing Square North","University Pl & E 14 St"
326,"2018-03-01 13:09:57.3550","2018-03-01 13:15:23.8230","Pershing Square North","E 53 St & Madison Ave"
657,"2018-03-01 13:20:20.8810","2018-03-01 13:31:18.3420","Pershing Square North","W 27 St & 7 Ave"
729,"2018-03-01 13:42:08.4020","2018-03-01 13:54:18.0310","Pershing Square North","E 20 St & FDR Drive"
2686,"2018-03-01 13:43:27.1390","2018-03-01 14:28:13.8560","Pershing Square North","Broadway & W 41 St"
575,"2018-03-01 13:45:35.4420","2018-03-01 13:55:11.3730","Pershing Square North","E 17 St & Broadway"
2491,"2018-03-01 13:46:53.1960","2018-03-01 14:28:24.3840","Pershing Square North","Broadway & W 41 St"
374,"2018-03-01 13:47:46.2930","2018-03-01 13:54:01.0580","Pershing Square North","Broadway & W 32 St"
645,"2018-03-01 13:48:47.5700","2018-03-01 13:59:32.5820","Pershing Square North","W 33 St & 7 Ave"
499,"2018-03-01 14:03:22.9450","2018-03-01 14:11:42.0590","Pershing Square North","E 24 St & Park Ave S"
343,"2018-03-01 14:04:28.8530","2018-03-01 14:10:12.3280","Pershing Square North","E 24 St & Park Ave S"
408,"2018-03-01 14:08:01.1200","2018-03-01 14:14:49.9770","Pershing Square North","E 58 St & 3 Ave"
482,"2018-03-01 14:13:53.3690","2018-03-01 14:21:55.6110","Pershing Square North","W 55 St & 6 Ave"
1062,"2018-03-01 14:21:34.5110","2018-03-01 14:39:16.9290","Pershing Square North","9 Ave & W 22 St"
1010,"2018-03-01 14:21:48.4240","2018-03-01 14:38:39.0240","Pershing Square North","Washington St & Gansevoort St"
1943,"2018-03-01 14:23:12.6700","2018-03-01 14:55:36.1540","Pershing Square North","5 Ave & E 78 St"
514,"2018-03-01 14:23:13.1870","2018-03-01 14:31:47.5210","Pershing Square North","W 33 St & 7 Ave"
1799,"2018-03-01 14:24:24.9500","2018-03-01 14:54:24.3090","Pershing Square North","5 Ave & E 78 St"
393,"2018-03-01 14:26:03.5690","2018-03-01 14:32:37.0360","Pershing Square North","W 41 St & 8 Ave"
622,"2018-03-01 14:35:26.3150","2018-03-01 14:45:48.6450","Pershing Square North","E 15 St & 3 Ave"
1173,"2018-03-01 14:35:50.9610","2018-03-01 14:55:24.8640","Pershing Square North","Liberty St & Broadway"
653,"2018-03-01 14:36:21.9900","2018-03-01 14:47:15.6790","Pershing Square North","Cooper Square & Astor Pl"
972,"2018-03-01 14:37:17.5350","2018-03-01 14:53:30.4970","Pershing Square North","Broadway & W 49 St"
343,"2018-03-01 14:40:05.5560","2018-03-01 14:45:49.2850","Pershing Square North","E 32 St & Park Ave"
368,"2018-03-01 14:44:35.0310","2018-03-01 14:50:43.7780","Pershing Square North","W 41 St & 8 Ave"
941,"2018-03-01 14:46:51.5090","2018-03-01 15:02:33.1280","Pershing Square North","9 Ave & W 28 St"
497,"2018-03-01 14:51:49.0080","2018-03-01 15:00:06.1690","Pershing Square North","8 Ave & W 52 St"
324,"2018-03-01 14:53:51.9500","2018-03-01 14:59:16.7210","Pershing Square North","E 41 St & 5 Ave"
1850,"2018-03-01 14:55:01.7000","2018-03-01 15:25:51.7300","Pershing Square North","Broadway & Berry St"
593,"2018-03-01 14:57:15.7160","2018-03-01 15:07:08.7420","Pershing Square North","W 45 St & 8 Ave"
512,"2018-03-01 14:57:21.2470","2018-03-01 15:05:53.5800","Pershing Square North","Broadway & W 58 St"
307,"2018-03-01 15:00:31.4870","2018-03-01 15:05:39.4760","Pershing Square North","W 33 St & 7 Ave"
499,"2018-03-01 15:08:49.9720","2018-03-01 15:17:09.6530","Pershing Square North","6 Ave & W 33 St"
1315,"2018-03-01 15:14:16.7210","2018-03-01 15:36:12.3940","Pershing Square North","W 20 St & 11 Ave"
320,"2018-03-01 15:16:45.3630","2018-03-01 15:22:05.8680","Pershing Square North","E 33 St & 5 Ave"
2489,"2018-03-01 15:25:07.6900","2018-03-01 16:06:37.2980","Pershing Square North","Madison Ave & E 120 St"
416,"2018-03-01 15:26:27.1680","2018-03-01 15:33:23.9940","Pershing Square North","W 33 St & 7 Ave"
244,"2018-03-01 15:36:19.5140","2018-03-01 15:40:24.4680","Pershing Square North","E 39 St & 2 Ave"
675,"2018-03-01 15:37:25.4020","2018-03-01 15:48:40.6020","Pershing Square North","E 12 St & 3 Ave"
260,"2018-03-01 15:39:48.9920","2018-03-01 15:44:08.9940","Pershing Square North","E 32 St & Park Ave"
577,"2018-03-01 15:40:44.3890","2018-03-01 15:50:21.7060","Pershing Square North","W 52 St & 5 Ave"
315,"2018-03-01 15:42:35.6450","2018-03-01 15:47:50.7280","Pershing Square North","E 52 St & 2 Ave"
528,"2018-03-01 15:45:54.3440","2018-03-01 15:54:42.3850","Pershing Square North","Broadway & W 25 St"
845,"2018-03-01 15:46:56.2070","2018-03-01 16:01:02.1020","Pershing Square North","W 64 St & West End Ave"
613,"2018-03-01 15:50:45.2030","2018-03-01 16:00:58.6840","Pershing Square North","11 Ave & W 41 St"
432,"2018-03-01 15:50:47.2850","2018-03-01 15:57:59.3940","Pershing Square North","W 33 St & 7 Ave"
385,"2018-03-01 15:51:40.8290","2018-03-01 15:58:06.0420","Pershing Square North","W 33 St & 7 Ave"
427,"2018-03-01 15:57:04.5670","2018-03-01 16:04:11.5810","Pershing Square North","Broadway & W 49 St"
378,"2018-03-01 15:58:18.1060","2018-03-01 16:04:36.7520","Pershing Square North","Lexington Ave & E 24 St"
298,"2018-03-01 15:59:07.9260","2018-03-01 16:04:06.5720","Pershing Square North","Broadway & W 32 St"
346,"2018-03-01 15:59:52.4950","2018-03-01 16:05:39.3120","Pershing Square North","Lexington Ave & E 29 St"
300,"2018-03-01 16:04:50.6410","2018-03-01 16:09:50.9360","Pershing Square North","Broadway & W 32 St"
359,"2018-03-01 16:11:18.6820","2018-03-01 16:17:18.2680","Pershing Square North","W 42 St & 8 Ave"
654,"2018-03-01 16:15:17.9440","2018-03-01 16:26:12.6890","Pershing Square North","Broadway & E 22 St"
417,"2018-03-01 16:15:39.5340","2018-03-01 16:22:37.0310","Pershing Square North","E 24 St & Park Ave S"
487,"2018-03-01 16:18:15.2700","2018-03-01 16:26:22.6760","Pershing Square North","11 Ave & W 41 St"
282,"2018-03-01 16:20:07.7640","2018-03-01 16:24:50.4130","Pershing Square North","E 33 St & 5 Ave"
1101,"2018-03-01 16:24:32.1350","2018-03-01 16:42:53.5340","Pershing Square North","W 46 St & 11 Ave"
488,"2018-03-01 16:26:36.0110","2018-03-01 16:34:44.9780","Pershing Square North","W 38 St & 8 Ave"
351,"2018-03-01 16:29:18.9890","2018-03-01 16:35:10.7060","Pershing Square North","E 48 St & 5 Ave"
665,"2018-03-01 16:35:24.6720","2018-03-01 16:46:30.0090","Pershing Square North","Broadway & W 25 St"
493,"2018-03-01 16:36:00.0430","2018-03-01 16:44:13.2260","Pershing Square North","E 19 St & 3 Ave"
473,"2018-03-01 16:36:05.6810","2018-03-01 16:43:58.7710","Pershing Square North","W 41 St & 8 Ave"
289,"2018-03-01 16:37:58.5200","2018-03-01 16:42:48.4010","Pershing Square North","E 32 St & Park Ave"
367,"2018-03-01 16:38:42.7710","2018-03-01 16:44:49.8440","Pershing Square North","6 Ave & W 33 St"
389,"2018-03-01 16:38:46.4320","2018-03-01 16:45:16.0430","Pershing Square North","FDR Drive & E 35 St"
372,"2018-03-01 16:41:40.9010","2018-03-01 16:47:53.8670","Pershing Square North","E 33 St & 5 Ave"
338,"2018-03-01 16:49:09.5410","2018-03-01 16:54:47.8530","Pershing Square North","Broadway & W 32 St"
320,"2018-03-01 16:50:05.0080","2018-03-01 16:55:25.5930","Pershing Square North","W 33 St & 7 Ave"
460,"2018-03-01 16:54:21.2640","2018-03-01 17:02:01.3210","Pershing Square North","W 33 St & 7 Ave"
717,"2018-03-01 16:57:03.3870","2018-03-01 17:09:01.3640","Pershing Square North","8 Ave & W 52 St"
371,"2018-03-01 16:57:43.9120","2018-03-01 17:03:55.8490","Pershing Square North","W 33 St & 7 Ave"
377,"2018-03-01 16:58:59.7990","2018-03-01 17:05:17.5540","Pershing Square North","Broadway & W 32 St"
496,"2018-03-01 17:01:19.5790","2018-03-01 17:09:36.0680","Pershing Square North","W 55 St & 6 Ave"
935,"2018-03-01 17:01:29.0240","2018-03-01 17:17:05.0180","Pershing Square North","Riverside Blvd & W 67 St"
824,"2018-03-01 17:02:11.8300","2018-03-01 17:15:55.8770","Pershing Square North","W 42 St & Dyer Ave"
2251,"2018-03-01 17:04:07.4450","2018-03-01 17:41:38.4860","Pershing Square North","State St & Smith St"
833,"2018-03-01 17:04:49.5170","2018-03-01 17:18:43.0950","Pershing Square North","12 Ave & W 40 St"
696,"2018-03-01 17:05:16.8590","2018-03-01 17:16:53.8090","Pershing Square North","W 4 St & 7 Ave S"
391,"2018-03-01 17:06:00.7640","2018-03-01 17:12:32.7490","Pershing Square North","Broadway & W 29 St"
505,"2018-03-01 17:06:03.8160","2018-03-01 17:14:29.7530","Pershing Square North","11 Ave & W 41 St"
261,"2018-03-01 17:06:16.2030","2018-03-01 17:10:37.4520","Pershing Square North","E 48 St & 5 Ave"
520,"2018-03-01 17:06:20.8530","2018-03-01 17:15:00.9680","Pershing Square North","8 Ave & W 33 St"
1369,"2018-03-01 17:06:41.8050","2018-03-01 17:29:30.8480","Pershing Square North","Canal St & Rutgers St"
460,"2018-03-01 17:07:30.5400","2018-03-01 17:15:11.4940","Pershing Square North","W 42 St & Dyer Ave"
676,"2018-03-01 17:07:34.5030","2018-03-01 17:18:51.2850","Pershing Square North","E 16 St & 5 Ave"
624,"2018-03-01 17:08:12.3500","2018-03-01 17:18:36.9220","Pershing Square North","Broadway & E 14 St"
1221,"2018-03-01 17:08:17.6620","2018-03-01 17:28:39.3660","Pershing Square North","Norfolk St & Broome St"
610,"2018-03-01 17:09:02.8900","2018-03-01 17:19:13.7480","Pershing Square North","MacDougal St & Washington Sq"
1580,"2018-03-01 17:09:43.3850","2018-03-01 17:36:03.6110","Pershing Square North","Clinton St & Grand St"
1659,"2018-03-01 17:09:45.1010","2018-03-01 17:37:24.6250","Pershing Square North","30 Ave & 21 St"
424,"2018-03-01 17:10:20.5830","2018-03-01 17:17:25.4470","Pershing Square North","E 25 St & 2 Ave"
2242,"2018-03-01 17:11:19.7810","2018-03-01 17:48:42.2480","Pershing Square North","Carroll St & Bond St"
277,"2018-03-01 17:14:45.7320","2018-03-01 17:19:22.9440","Pershing Square North","E 47 St & 1 Ave"
926,"2018-03-01 17:15:09.9680","2018-03-01 17:30:35.9840","Pershing Square North","E 88 St & 1 Ave"
681,"2018-03-01 17:17:09.6460","2018-03-01 17:28:31.1920","Pershing Square North","11 Ave & W 41 St"
506,"2018-03-01 17:18:40.3750","2018-03-01 17:27:07.3300","Pershing Square North","Broadway & W 36 St"
456,"2018-03-01 17:18:47.4020","2018-03-01 17:26:23.4070","Pershing Square North","FDR Drive & E 35 St"
438,"2018-03-01 17:19:02.0770","2018-03-01 17:26:20.3250","Pershing Square North","W 41 St & 8 Ave"
2512,"2018-03-01 17:19:02.9230","2018-03-01 18:00:55.7900","Pershing Square North","Henry St & Atlantic Ave"
481,"2018-03-01 17:19:31.9710","2018-03-01 17:27:33.0670","Pershing Square North","W 49 St & 8 Ave"
846,"2018-03-01 17:19:38.9510","2018-03-01 17:33:45.7540","Pershing Square North","University Pl & E 8 St"
515,"2018-03-01 17:20:12.0150","2018-03-01 17:28:47.6810","Pershing Square North","W 42 St & Dyer Ave"
302,"2018-03-01 17:20:49.7270","2018-03-01 17:25:52.1340","Pershing Square North","E 31 St & 3 Ave"
580,"2018-03-01 17:20:50.4090","2018-03-01 17:30:31.3770","Pershing Square North","12 Ave & W 40 St"
1896,"2018-03-01 17:22:57.2700","2018-03-01 17:54:33.4980","Pershing Square North","South End Ave & Liberty St"
1503,"2018-03-01 17:22:56.4450","2018-03-01 17:47:59.5440","Pershing Square North","Henry St & Grand St"
554,"2018-03-01 17:23:06.5600","2018-03-01 17:32:21.2080","Pershing Square North","W 33 St & 7 Ave"
595,"2018-03-01 17:23:20.0590","2018-03-01 17:33:15.7240","Pershing Square North","11 Ave & W 41 St"
1521,"2018-03-01 17:24:04.2330","2018-03-01 17:49:26.0370","Pershing Square North","Harrison St & Hudson St"
457,"2018-03-01 17:24:26.9350","2018-03-01 17:32:04.7950","Pershing Square North","W 43 St & 10 Ave"
1267,"2018-03-01 17:24:30.0880","2018-03-01 17:45:38.0110","Pershing Square North","E 89 St & 3 Ave"
478,"2018-03-01 17:26:40.3200","2018-03-01 17:34:38.6560","Pershing Square North","E 24 St & Park Ave S"
700,"2018-03-01 17:28:00.6740","2018-03-01 17:39:41.2830","Pershing Square North","E 13 St & Avenue A"
1019,"2018-03-01 17:28:09.9900","2018-03-01 17:45:09.9710","Pershing Square North","Sullivan St & Washington Sq"
1106,"2018-03-01 17:29:07.9700","2018-03-01 17:47:33.9710","Pershing Square North","E 12 St & Avenue B"
528,"2018-03-01 17:35:20.2130","2018-03-01 17:44:08.8620","Pershing Square North","E 25 St & 1 Ave"
327,"2018-03-01 17:35:25.7520","2018-03-01 17:40:53.2810","Pershing Square North","Broadway & W 41 St"
400,"2018-03-01 17:36:06.8470","2018-03-01 17:42:47.5190","Pershing Square North","E 24 St & Park Ave S"
549,"2018-03-01 17:36:18.1130","2018-03-01 17:45:28.0220","Pershing Square North","W 38 St & 8 Ave"
749,"2018-03-01 17:36:18.6260","2018-03-01 17:48:48.5780","Pershing Square North","E 23 St & 1 Ave"
715,"2018-03-01 17:36:19.5420","2018-03-01 17:48:14.5890","Pershing Square North","W 38 St & 8 Ave"
819,"2018-03-01 17:36:41.4450","2018-03-01 17:50:20.8770","Pershing Square North","8 Ave & W 31 St"
1064,"2018-03-01 17:37:53.8420","2018-03-01 17:55:38.5550","Pershing Square North","W 63 St & Broadway"
302,"2018-03-01 17:37:53.5160","2018-03-01 17:42:56.2240","Pershing Square North","Broadway & W 32 St"
1258,"2018-03-01 17:38:54.9220","2018-03-01 17:59:53.6570","Pershing Square North","Amsterdam Ave & W 73 St"
652,"2018-03-01 17:39:46.1450","2018-03-01 17:50:38.2230","Pershing Square North","1 Ave & E 16 St"
